id, Start Time, End Time, Feed Type, Quantity (oz), Quantity (ml or g), Notes, Duration (Minutes), Food Type, Unit, Bottle Type
1164,10:11:14 11-15-2014,10:22:38 11-15-2014,Left Breast,,,,11,Breast Milk,,
1163,07:58:28 11-15-2014,08:17:42 11-15-2014,Right Breast,,,,19,Breast Milk,,
1162,04:29:06 11-15-2014,04:41:57 11-15-2014,Left Breast,,,,12,Breast Milk,,
1161,04:09:02 11-15-2014,04:21:44 11-15-2014,Right Breast,,,,12,Breast Milk,,
1160,19:35:34 11-14-2014,19:38:29 11-14-2014,Right Breast,,,,2,Breast Milk,,
1159,18:54:23 11-14-2014,19:12:11 11-14-2014,Left Breast,,,,17,Breast Milk,,
1158,17:18:09 11-14-2014,17:31:58 11-14-2014,Right Breast,,,,13,Breast Milk,,
1157,15:07:55 11-14-2014,15:16:45 11-14-2014,Left Breast,,,,8,Breast Milk,,
1156,12:40:25 11-14-2014,12:46:25 11-14-2014,Left Breast,,,,6,Breast Milk,,
1155,12:30:23 11-14-2014,12:40:20 11-14-2014,Right Breast,,,,9,Breast Milk,,
1154,09:59:30 11-14-2014,10:04:37 11-14-2014,Right Breast,,,,5,Breast Milk,,
1153,09:46:58 11-14-2014,09:59:23 11-14-2014,Left Breast,,,,12,Breast Milk,,
1152,07:02:58 11-14-2014,07:13:08 11-14-2014,Right Breast,,,,10,Breast Milk,,
1151,04:01:06 11-14-2014,04:09:25 11-14-2014,Right Breast,,,,8,Breast Milk,,
1150,20:09:36 11-13-2014,20:18:21 11-13-2014,Left Breast,,,,8,Breast Milk,,
1149,19:02:26 11-13-2014,19:23:02 11-13-2014,Right Breast,,,,20,Breast Milk,,
1148,17:59:04 11-13-2014,18:08:01 11-13-2014,Left Breast,,,,8,Breast Milk,,
1147,17:15:49 11-13-2014,17:25:22 11-13-2014,Left Breast,,,,9,Breast Milk,,
1146,15:51:04 11-13-2014,16:06:33 11-13-2014,Right Breast,,,,15,Breast Milk,,
1145,13:54:12 11-13-2014,13:58:45 11-13-2014,Right Breast,,,,4,Breast Milk,,
1144,13:34:16 11-13-2014,13:53:43 11-13-2014,Left Breast,,,,19,Breast Milk,,
1143,11:31:38 11-13-2014,11:35:26 11-13-2014,Left Breast,,,,3,Breast Milk,,
1142,11:11:25 11-13-2014,11:31:08 11-13-2014,Right Breast,,,,19,Breast Milk,,
1141,08:17:15 11-13-2014,08:31:48 11-13-2014,Left Breast,,,,14,Breast Milk,,
1140,07:52:32 11-13-2014,08:00:20 11-13-2014,Left Breast,,,,7,Breast Milk,,
1139,05:35:54 11-13-2014,05:58:34 11-13-2014,Right Breast,,,,22,Breast Milk,,
1138,01:52:02 11-13-2014,02:08:45 11-13-2014,Left Breast,,,,16,Breast Milk,,
1137,22:40:48 11-12-2014,22:58:13 11-12-2014,Right Breast,,,,17,Breast Milk,,
1136,17:41:57 11-12-2014,18:01:09 11-12-2014,Left Breast,,,,19,Breast Milk,,
1135,16:10:43 11-12-2014,16:33:23 11-12-2014,Right Breast,,,,22,Breast Milk,,
1134,14:03:13 11-12-2014,14:19:24 11-12-2014,Left Breast,,,,16,Breast Milk,,
1133,11:43:17 11-12-2014,11:54:41 11-12-2014,Left Breast,,,,11,Breast Milk,,
1132,11:19:52 11-12-2014,11:39:06 11-12-2014,Right Breast,,,,19,Breast Milk,,
1131,08:07:29 11-12-2014,08:32:26 11-12-2014,Right Breast,,,,24,Breast Milk,,
1130,03:52:15 11-12-2014,04:45:03 11-12-2014,Left Breast,,,,52,Breast Milk,,
1129,01:09:47 11-12-2014,01:32:22 11-12-2014,Right Breast,,,,22,Breast Milk,,
1128,18:48:11 11-11-2014,19:05:22 11-11-2014,Left Breast,,,,17,Breast Milk,,
1127,18:20:15 11-11-2014,18:39:37 11-11-2014,Right Breast,,,,19,Breast Milk,,
1126,16:32:03 11-11-2014,16:48:00 11-11-2014,Left Breast,,,,15,Breast Milk,,
1125,14:44:50 11-11-2014,15:03:10 11-11-2014,Right Breast,,,,18,Breast Milk,,
1124,13:56:28 11-11-2014,14:20:58 11-11-2014,Left Breast,,,,24,Breast Milk,,
1123,12:08:53 11-11-2014,12:19:31 11-11-2014,Right Breast,,,,10,Breast Milk,,
1122,09:35:17 11-11-2014,09:43:47 11-11-2014,Left Breast,,,,8,Breast Milk,,
1121,08:08:18 11-11-2014,08:21:02 11-11-2014,Right Breast,,,,12,Breast Milk,,
1120,07:06:49 11-11-2014,07:09:25 11-11-2014,Right Breast,,,,2,Breast Milk,,
1119,06:48:59 11-11-2014,07:03:05 11-11-2014,Left Breast,,,,14,Breast Milk,,
1118,02:35:27 11-11-2014,02:49:59 11-11-2014,Right Breast,,,,14,Breast Milk,,
1117,18:32:07 11-10-2014,18:56:52 11-10-2014,Right Breast,,,,24,Breast Milk,,
1116,17:15:28 11-10-2014,17:39:35 11-10-2014,Left Breast,,,,24,Breast Milk,,
1115,15:36:31 11-10-2014,15:57:27 11-10-2014,Right Breast,,,,20,Breast Milk,,
1114,12:49:37 11-10-2014,13:09:55 11-10-2014,Left Breast,,,,20,Breast Milk,,
1113,10:22:08 11-10-2014,10:32:45 11-10-2014,Right Breast,,,,10,Breast Milk,,
1112,10:04:22 11-10-2014,10:18:02 11-10-2014,Left Breast,,,,13,Breast Milk,,
1111,06:58:27 11-10-2014,07:05:37 11-10-2014,Left Breast,,,,7,Breast Milk,,
1110,06:25:47 11-10-2014,06:51:43 11-10-2014,Right Breast,,,,25,Breast Milk,,
1109,03:06:15 11-10-2014,03:17:31 11-10-2014,Left Breast,,,,11,Breast Milk,,
1108,19:28:57 11-09-2014,19:39:43 11-09-2014,Right Breast,,,,10,Breast Milk,,
1107,18:12:37 11-09-2014,18:30:38 11-09-2014,Left Breast,,,,18,Breast Milk,,
1106,16:50:24 11-09-2014,17:16:00 11-09-2014,Right Breast,,,,25,Breast Milk,,
1105,14:40:17 11-09-2014,15:11:04 11-09-2014,Left Breast,,,,30,Breast Milk,,
1104,12:13:57 11-09-2014,12:37:46 11-09-2014,Right Breast,,,,23,Breast Milk,,
1103,09:44:49 11-09-2014,10:01:29 11-09-2014,Left Breast,,,,16,Breast Milk,,
1102,07:22:59 11-09-2014,07:37:43 11-09-2014,Right Breast,,,,14,Breast Milk,,
1101,04:30:01 11-09-2014,04:41:44 11-09-2014,Left Breast,,,,11,Breast Milk,,
1100,01:53:01 11-09-2014,02:04:22 11-09-2014,Right Breast,,,,11,Breast Milk,,
1099,18:33:44 11-08-2014,18:57:46 11-08-2014,Left Breast,,,,24,Breast Milk,,
1098,17:10:20 11-08-2014,17:32:01 11-08-2014,Right Breast,,,,21,Breast Milk,,
1097,16:07:47 11-08-2014,16:18:00 11-08-2014,Left Breast,,,,10,Breast Milk,,
1096,16:05:39 11-08-2014,16:06:35 11-08-2014,Left Breast,,,,0,Breast Milk,,
1095,15:43:11 11-08-2014,15:59:20 11-08-2014,Right Breast,,,,16,Breast Milk,,
1094,13:28:28 11-08-2014,13:35:45 11-08-2014,Left Breast,,,,7,Breast Milk,,
1093,13:17:22 11-08-2014,13:27:33 11-08-2014,Right Breast,,,,10,Breast Milk,,
1092,10:42:46 11-08-2014,10:55:38 11-08-2014,Left Breast,,,,12,Breast Milk,,
1091,07:38:02 11-08-2014,07:51:06 11-08-2014,Right Breast,,,,13,Breast Milk,,
1090,04:32:56 11-08-2014,05:03:33 11-08-2014,Left Breast,,,,30,Breast Milk,,
1089,01:28:39 11-08-2014,01:49:27 11-08-2014,Right Breast,,,,20,Breast Milk,,
1088,18:31:35 11-07-2014,18:52:57 11-07-2014,Left Breast,,,,21,Breast Milk,,
1087,16:48:25 11-07-2014,16:56:01 11-07-2014,Left Breast,,,,7,Breast Milk,,
1086,15:07:13 11-07-2014,15:45:52 11-07-2014,Right Breast,,,,38,Breast Milk,,
1085,12:52:03 11-07-2014,13:12:19 11-07-2014,Left Breast,,,,20,Breast Milk,,
1084,10:40:46 11-07-2014,11:16:11 11-07-2014,Right Breast,,,,35,Breast Milk,,
1083,09:23:48 11-07-2014,09:53:33 11-07-2014,Left Breast,,,,29,Breast Milk,,
1082,08:01:58 11-07-2014,08:23:24 11-07-2014,Right Breast,,,,21,Breast Milk,,
1081,05:23:15 11-07-2014,05:38:20 11-07-2014,Left Breast,,,,15,Breast Milk,,
1080,02:22:47 11-07-2014,02:35:02 11-07-2014,Right Breast,,,,12,Breast Milk,,
1078,01:50:46 11-07-2014,02:03:27 11-07-2014,Left Breast,,,,12,Breast Milk,,
1077,19:12:28 11-06-2014,19:41:24 11-06-2014,Right Breast,,,,28,Breast Milk,,
1076,18:24:23 11-06-2014,18:32:09 11-06-2014,Left Breast,,,,7,Breast Milk,,
1075,17:48:37 11-06-2014,18:13:22 11-06-2014,Right Breast,,,,24,Breast Milk,,
1074,17:00:45 11-06-2014,17:26:18 11-06-2014,Left Breast,,,,25,Breast Milk,,
1073,16:23:39 11-06-2014,16:39:28 11-06-2014,Right Breast,,,,15,Breast Milk,,
1072,15:24:48 11-06-2014,15:29:20 11-06-2014,Right Breast,,,,4,Breast Milk,,
1071,14:58:54 11-06-2014,15:10:35 11-06-2014,Left Breast,,,,11,Breast Milk,,
1070,12:49:31 11-06-2014,13:12:29 11-06-2014,Right Breast,,,,22,Breast Milk,,
1069,11:44:32 11-06-2014,12:06:02 11-06-2014,Left Breast,,,,21,Breast Milk,,
1068,09:42:25 11-06-2014,09:52:36 11-06-2014,Left Breast,,,,10,Breast Milk,,
1067,08:55:22 11-06-2014,08:58:18 11-06-2014,Left Breast,,,,2,Breast Milk,,
1066,08:29:48 11-06-2014,08:53:31 11-06-2014,Right Breast,,,,23,Breast Milk,,
1065,03:57:57 11-06-2014,04:14:54 11-06-2014,Left Breast,,,,16,Breast Milk,,
1064,02:38:35 11-06-2014,03:24:22 11-06-2014,Right Breast,,,,45,Breast Milk,,
1063,17:56:44 11-05-2014,18:16:38 11-05-2014,Left Breast,,,,19,Breast Milk,,
1062,17:05:53 11-05-2014,17:44:07 11-05-2014,Right Breast,,,,38,Breast Milk,,
1061,15:07:18 11-05-2014,15:33:35 11-05-2014,Left Breast,,,,26,Breast Milk,,
1059,13:30:40 11-05-2014,13:44:39 11-05-2014,Right Breast,,,,13,Breast Milk,,
1058,11:42:27 11-05-2014,11:55:26 11-05-2014,Left Breast,,,,12,Breast Milk,,
1057,09:30:07 11-05-2014,09:39:58 11-05-2014,Right Breast,,,,9,Breast Milk,,
1056,07:29:20 11-05-2014,07:35:49 11-05-2014,Left Breast,,,,6,Breast Milk,,
1055,03:50:59 11-05-2014,03:59:18 11-05-2014,Right Breast,,,,8,Breast Milk,,
1054,18:59:33 11-04-2014,19:15:56 11-04-2014,Left Breast,,,,16,Breast Milk,,
1053,17:55:15 11-04-2014,17:59:11 11-04-2014,Left Breast,,,,3,Breast Milk,,
1052,16:40:10 11-04-2014,17:18:12 11-04-2014,Right Breast,,,,38,Breast Milk,,
1051,15:09:17 11-04-2014,15:16:15 11-04-2014,Left Breast,,,,6,Breast Milk,,
1049,11:53:27 11-04-2014,12:10:44 11-04-2014,Right Breast,,,,17,Breast Milk,,
1048,11:02:47 11-04-2014,11:08:10 11-04-2014,Left Breast,,,,5,Breast Milk,,
1047,09:13:33 11-04-2014,09:18:24 11-04-2014,Left Breast,,,,4,Breast Milk,,
1046,08:13:43 11-04-2014,08:29:47 11-04-2014,Right Breast,,,,16,Breast Milk,,
1045,05:00:53 11-04-2014,05:03:38 11-04-2014,Left Breast,,,,2,Breast Milk,,
1044,04:28:21 11-04-2014,04:35:28 11-04-2014,Left Breast,,,,7,Breast Milk,,
1043,20:26:56 11-03-2014,20:54:50 11-03-2014,Right Breast,,,,27,Breast Milk,,
1042,18:56:29 11-03-2014,19:07:09 11-03-2014,Left Breast,,,,10,Breast Milk,,
1041,17:06:54 11-03-2014,17:18:55 11-03-2014,Right Breast,,,,12,Breast Milk,,
1040,16:32:03 11-03-2014,16:37:39 11-03-2014,Left Breast,,,,5,Breast Milk,,
1039,15:11:12 11-03-2014,15:14:36 11-03-2014,Left Breast,,,,3,Breast Milk,,
1038,14:13:04 11-03-2014,14:22:16 11-03-2014,Right Breast,,,,9,Breast Milk,,
1037,13:02:43 11-03-2014,13:08:20 11-03-2014,Right Breast,,,,5,Breast Milk,,
1036,12:13:44 11-03-2014,12:20:27 11-03-2014,Left Breast,,,,6,Breast Milk,,
1035,10:47:01 11-03-2014,11:02:05 11-03-2014,Right Breast,,,,15,Breast Milk,,
1034,08:39:08 11-03-2014,08:53:01 11-03-2014,Left Breast,,,,13,Breast Milk,,
1033,07:04:31 11-03-2014,07:21:47 11-03-2014,Right Breast,,,,17,Breast Milk,,
1032,03:09:50 11-03-2014,03:19:28 11-03-2014,Left Breast,,,,9,Breast Milk,,
1031,19:30:51 11-02-2014,19:41:49 11-02-2014,Right Breast,,,,10,Breast Milk,,
1030,17:30:45 11-02-2014,17:45:47 11-02-2014,Left Breast,,,,15,Breast Milk,,
1029,14:50:30 11-02-2014,15:10:52 11-02-2014,Right Breast,,,,20,Breast Milk,,
1028,13:07:51 11-02-2014,13:13:26 11-02-2014,Left Breast,,,,5,Breast Milk,,
1027,12:49:54 11-02-2014,12:52:39 11-02-2014,Left Breast,,,,2,Breast Milk,,
1026,12:40:14 11-02-2014,12:47:55 11-02-2014,Right Breast,,,,7,Breast Milk,,
1025,10:42:16 11-02-2014,10:48:43 11-02-2014,Left Breast,,,,6,Breast Milk,,
1024,08:07:52 11-02-2014,08:14:34 11-02-2014,Left Breast,,,,6,Breast Milk,,
1023,07:56:57 11-02-2014,08:06:38 11-02-2014,Right Breast,,,,9,Breast Milk,,
1022,03:17:32 11-02-2014,03:31:09 11-02-2014,Right Breast,,,,13,Breast Milk,,
1021,03:00:39 11-02-2014,03:12:59 11-02-2014,Left Breast,,,,12,Breast Milk,,
1020,18:18:51 11-01-2014,18:36:19 11-01-2014,Left Breast,,,,17,Breast Milk,,
1019,17:25:23 11-01-2014,17:30:28 11-01-2014,Left Breast,,,,5,Breast Milk,,
1018,15:57:13 11-01-2014,16:07:41 11-01-2014,Right Breast,,,,10,Breast Milk,,
1017,13:27:57 11-01-2014,13:40:33 11-01-2014,Left Breast,,,,12,Breast Milk,,
1016,10:48:16 11-01-2014,10:58:41 11-01-2014,Right Breast,,,,10,Breast Milk,,
1015,08:34:07 11-01-2014,08:48:16 11-01-2014,Left Breast,,,,14,Breast Milk,,
1014,05:53:34 11-01-2014,06:11:04 11-01-2014,Right Breast,,,,17,Breast Milk,,
1013,02:42:15 11-01-2014,02:56:46 11-01-2014,Left Breast,,,,14,Breast Milk,,
1012,19:19:37 10-31-2014,19:32:30 10-31-2014,Left Breast,,,,12,Breast Milk,,
1011,17:07:17 10-31-2014,17:15:26 10-31-2014,Left Breast,,,,8,Breast Milk,,
1010,15:09:35 10-31-2014,15:41:13 10-31-2014,Right Breast,,,,31,Breast Milk,,
1009,13:39:03 10-31-2014,13:43:35 10-31-2014,Right Breast,,,,4,Breast Milk,,
1008,12:55:27 10-31-2014,13:03:52 10-31-2014,Left Breast,,,,8,Breast Milk,,
1007,11:17:05 10-31-2014,11:35:58 10-31-2014,Right Breast,,,,18,Breast Milk,,
1006,09:15:25 10-31-2014,09:23:01 10-31-2014,Left Breast,,,,7,Breast Milk,,
1005,06:06:00 10-31-2014,06:17:24 10-31-2014,Right Breast,,,,11,Breast Milk,,
1004,01:37:51 10-31-2014,01:51:06 10-31-2014,Left Breast,,,,13,Breast Milk,,
1003,19:14:35 10-30-2014,19:36:29 10-30-2014,Right Breast,,,,21,Breast Milk,,
1002,19:01:48 10-30-2014,19:13:31 10-30-2014,Left Breast,,,,11,Breast Milk,,
1001,17:49:06 10-30-2014,17:55:27 10-30-2014,Left Breast,,,,6,Breast Milk,,
1000,16:14:31 10-30-2014,16:21:58 10-30-2014,Right Breast,,,,7,Breast Milk,,
999,14:00:06 10-30-2014,14:19:25 10-30-2014,Left Breast,,,,19,Breast Milk,,
998,12:18:08 10-30-2014,12:27:25 10-30-2014,Right Breast,,,,9,Breast Milk,,
997,10:14:16 10-30-2014,10:22:45 10-30-2014,Left Breast,,,,8,Breast Milk,,
996,07:48:39 10-30-2014,08:09:04 10-30-2014,Right Breast,,,,20,Breast Milk,,
995,05:59:21 10-30-2014,06:15:00 10-30-2014,Left Breast,,,,15,Breast Milk,,
994,02:45:56 10-30-2014,02:56:05 10-30-2014,Left Breast,,,,10,Breast Milk,,
993,18:47:06 10-29-2014,19:16:01 10-29-2014,Right Breast,,,,28,Breast Milk,,
992,17:36:34 10-29-2014,17:45:48 10-29-2014,Left Breast,,,,9,Breast Milk,,
990,17:00:55 10-29-2014,17:05:11 10-29-2014,Right Breast,,,,4,Breast Milk,,
989,16:31:31 10-29-2014,16:40:24 10-29-2014,Left Breast,,,,8,Breast Milk,,
991,14:25:21 10-29-2014,14:35:22 10-29-2014,Right Breast,,,,10,Breast Milk,,
988,12:08:27 10-29-2014,12:16:41 10-29-2014,Left Breast,,,,8,Breast Milk,,
987,09:46:45 10-29-2014,09:51:47 10-29-2014,Right Breast,,,,5,Breast Milk,,
986,07:22:04 10-29-2014,07:36:17 10-29-2014,Left Breast,,,,14,Breast Milk,,
985,04:45:30 10-29-2014,04:56:33 10-29-2014,Right Breast,,,,11,Breast Milk,,
984,19:57:39 10-28-2014,20:07:17 10-28-2014,Left Breast,,,,9,Breast Milk,,
983,18:45:02 10-28-2014,19:08:45 10-28-2014,Right Breast,,,,23,Breast Milk,,
982,18:37:03 10-28-2014,18:44:12 10-28-2014,Left Breast,,,,7,Breast Milk,,
981,16:28:42 10-28-2014,16:48:22 10-28-2014,Right Breast,,,,19,Breast Milk,,
980,14:40:47 10-28-2014,14:50:12 10-28-2014,Left Breast,,,,9,Breast Milk,,
979,12:13:45 10-28-2014,12:20:46 10-28-2014,Left Breast,,,,7,Breast Milk,,
978,11:55:47 10-28-2014,12:09:27 10-28-2014,Right Breast,,,,13,Breast Milk,,
977,09:35:27 10-28-2014,09:40:49 10-28-2014,Left Breast,,,,5,Breast Milk,,
976,07:32:18 10-28-2014,07:38:36 10-28-2014,Left Breast,,,,6,Breast Milk,,
975,05:45:27 10-28-2014,06:01:07 10-28-2014,Right Breast,,,,15,Breast Milk,,
974,02:15:41 10-28-2014,02:27:56 10-28-2014,Left Breast,,,,12,Breast Milk,,
973,19:45:07 10-27-2014,20:05:20 10-27-2014,Right Breast,,,,20,Breast Milk,,
972,16:24:43 10-27-2014,16:34:15 10-27-2014,Left Breast,,,,9,Breast Milk,,
971,15:19:50 10-27-2014,15:26:47 10-27-2014,Right Breast,,,,6,Breast Milk,,
970,12:53:58 10-27-2014,13:05:30 10-27-2014,Left Breast,,,,11,Breast Milk,,
969,10:35:27 10-27-2014,10:43:56 10-27-2014,Right Breast,,,,8,Breast Milk,,
968,07:57:35 10-27-2014,08:17:25 10-27-2014,Left Breast,,,,19,Breast Milk,,
967,05:45:19 10-27-2014,05:51:59 10-27-2014,Right Breast,,,,6,Breast Milk,,
966,02:35:25 10-27-2014,02:44:34 10-27-2014,Left Breast,,,,9,Breast Milk,,
965,19:14:18 10-26-2014,19:20:50 10-26-2014,Right Breast,,,,6,Breast Milk,,
964,17:29:14 10-26-2014,17:44:09 10-26-2014,Left Breast,,,,14,Breast Milk,,
963,15:33:20 10-26-2014,15:41:48 10-26-2014,Right Breast,,,,8,Breast Milk,,
962,13:10:56 10-26-2014,13:27:21 10-26-2014,Left Breast,,,,16,Breast Milk,,
961,11:59:40 10-26-2014,12:10:43 10-26-2014,Right Breast,,,,11,Breast Milk,,
960,09:35:55 10-26-2014,09:52:33 10-26-2014,Left Breast,,,,16,Breast Milk,,
959,07:25:05 10-26-2014,07:44:05 10-26-2014,Right Breast,,,,19,Breast Milk,,
958,03:18:38 10-26-2014,03:29:54 10-26-2014,Left Breast,,,,11,Breast Milk,,
957,01:15:13 10-26-2014,01:24:04 10-26-2014,Left Breast,,,,8,Breast Milk,,
956,00:58:44 10-26-2014,01:11:22 10-26-2014,Right Breast,,,,12,Breast Milk,,
955,18:01:57 10-25-2014,18:15:33 10-25-2014,Right Breast,,,,13,Breast Milk,,
954,15:35:04 10-25-2014,15:49:56 10-25-2014,Left Breast,,,,14,Breast Milk,,
953,13:47:56 10-25-2014,14:02:02 10-25-2014,Right Breast,,,,14,Breast Milk,,
952,13:33:07 10-25-2014,13:44:11 10-25-2014,Left Breast,,,,11,Breast Milk,,
951,11:29:51 10-25-2014,11:47:03 10-25-2014,Right Breast,,,,17,Breast Milk,,
950,09:20:44 10-25-2014,09:34:13 10-25-2014,Left Breast,,,,13,Breast Milk,,
949,07:22:28 10-25-2014,07:39:09 10-25-2014,Right Breast,,,,16,Breast Milk,,
948,04:13:29 10-25-2014,04:30:59 10-25-2014,Left Breast,,,,17,Breast Milk,,
947,19:26:45 10-24-2014,19:47:11 10-24-2014,Left Breast,,,,20,Breast Milk,,
946,19:15:07 10-24-2014,19:25:57 10-24-2014,Right Breast,,,,10,Breast Milk,,
945,17:29:43 10-24-2014,17:42:27 10-24-2014,Right Breast,,,,12,Breast Milk,,
944,17:13:57 10-24-2014,17:28:59 10-24-2014,Left Breast,,,,15,Breast Milk,,
943,15:01:49 10-24-2014,15:11:58 10-24-2014,Left Breast,,,,10,Breast Milk,,
942,14:47:21 10-24-2014,15:00:03 10-24-2014,Right Breast,,,,12,Breast Milk,,
941,11:49:27 10-24-2014,11:54:57 10-24-2014,Right Breast,,,,5,Breast Milk,,
940,11:22:53 10-24-2014,11:34:32 10-24-2014,Left Breast,,,,11,Breast Milk,,
939,08:36:37 10-24-2014,08:57:03 10-24-2014,Right Breast,,,,20,Breast Milk,,
938,04:32:44 10-24-2014,04:42:10 10-24-2014,Left Breast,,,,9,Breast Milk,,
937,03:56:51 10-24-2014,04:05:30 10-24-2014,Left Breast,,,,8,Breast Milk,,
936,23:59:32 10-23-2014,00:16:35 10-24-2014,Right Breast,,,,17,Breast Milk,,
935,19:14:13 10-23-2014,19:41:20 10-23-2014,Left Breast,,,,27,Breast Milk,,
934,17:52:17 10-23-2014,18:15:54 10-23-2014,Right Breast,,,,23,Breast Milk,,
933,17:37:53 10-23-2014,17:51:18 10-23-2014,Left Breast,,,,13,Breast Milk,,
932,15:53:03 10-23-2014,16:05:46 10-23-2014,Left Breast,,,,12,Breast Milk,,
931,15:29:31 10-23-2014,15:50:44 10-23-2014,Right Breast,,,,21,Breast Milk,,
930,13:15:09 10-23-2014,13:25:11 10-23-2014,Right Breast,,,,10,Breast Milk,,
929,13:02:07 10-23-2014,13:13:53 10-23-2014,Left Breast,,,,11,Breast Milk,,
928,10:54:23 10-23-2014,11:03:15 10-23-2014,Left Breast,,,,8,Breast Milk,,
927,10:19:24 10-23-2014,10:33:51 10-23-2014,Right Breast,,,,14,Breast Milk,,
926,08:17:01 10-23-2014,08:28:42 10-23-2014,Right Breast,,,,11,Breast Milk,,
925,08:02:18 10-23-2014,08:16:39 10-23-2014,Left Breast,,,,14,Breast Milk,,
924,05:32:45 10-23-2014,05:53:35 10-23-2014,Right Breast,,,,20,Breast Milk,,
923,02:13:36 10-23-2014,02:27:50 10-23-2014,Right Breast,,,,14,Breast Milk,,
922,20:05:56 10-22-2014,20:13:00 10-22-2014,Right Breast,,,,7,Breast Milk,,
921,19:42:37 10-22-2014,20:03:34 10-22-2014,Left Breast,,,,20,Breast Milk,,
920,17:27:59 10-22-2014,17:47:15 10-22-2014,Right Breast,,,,19,Breast Milk,,
919,17:10:57 10-22-2014,17:27:11 10-22-2014,Left Breast,,,,16,Breast Milk,,
918,15:16:06 10-22-2014,15:32:38 10-22-2014,Right Breast,,,,16,Breast Milk,,
917,13:01:02 10-22-2014,13:13:10 10-22-2014,Left Breast,,,,12,Breast Milk,,
916,09:48:42 10-22-2014,10:09:07 10-22-2014,Right Breast,,,,20,Breast Milk,,
915,07:39:21 10-22-2014,07:48:45 10-22-2014,Right Breast,,,,9,Breast Milk,,
914,07:10:47 10-22-2014,07:19:52 10-22-2014,Left Breast,,,,9,Breast Milk,,
913,03:31:38 10-22-2014,03:43:39 10-22-2014,Left Breast,,,,12,Breast Milk,,
912,20:24:59 10-21-2014,20:35:01 10-21-2014,Right Breast,,,,10,Breast Milk,,
911,20:06:27 10-21-2014,20:19:29 10-21-2014,Left Breast,,,,13,Breast Milk,,
910,17:21:54 10-21-2014,17:45:52 10-21-2014,Left Breast,,,,23,Breast Milk,,
909,16:39:01 10-21-2014,16:59:50 10-21-2014,Right Breast,,,,20,Breast Milk,,
908,14:49:05 10-21-2014,14:54:01 10-21-2014,Right Breast,,,,4,Breast Milk,,
907,14:26:29 10-21-2014,14:40:57 10-21-2014,Left Breast,,,,14,Breast Milk,,
906,11:37:09 10-21-2014,11:58:54 10-21-2014,Right Breast,,,,21,Breast Milk,,
905,09:34:46 10-21-2014,09:46:57 10-21-2014,Right Breast,,,,12,Breast Milk,,
904,09:10:17 10-21-2014,09:24:54 10-21-2014,Left Breast,,,,14,Breast Milk,,
903,07:16:12 10-21-2014,07:36:15 10-21-2014,Right Breast,,,,20,Breast Milk,,
902,04:11:03 10-21-2014,04:20:46 10-21-2014,Right Breast,,,,9,Breast Milk,,
901,20:04:12 10-20-2014,20:12:47 10-20-2014,Right Breast,,,,8,Breast Milk,,
900,19:50:13 10-20-2014,20:02:31 10-20-2014,Left Breast,,,,12,Breast Milk,,
899,18:22:12 10-20-2014,18:31:32 10-20-2014,Left Breast,,,,9,Breast Milk,,
898,17:25:28 10-20-2014,17:45:40 10-20-2014,Right Breast,,,,20,Breast Milk,,
897,15:19:01 10-20-2014,15:32:06 10-20-2014,Left Breast,,,,13,Breast Milk,,
896,15:00:54 10-20-2014,15:15:11 10-20-2014,Right Breast,,,,14,Breast Milk,,
895,12:37:36 10-20-2014,12:58:47 10-20-2014,Left Breast,,,,21,Breast Milk,,
894,10:09:39 10-20-2014,10:25:18 10-20-2014,Right Breast,,,,15,Breast Milk,,
893,07:45:03 10-20-2014,08:06:07 10-20-2014,Left Breast,,,,21,Breast Milk,,
892,04:55:51 10-20-2014,05:09:05 10-20-2014,Right Breast,,,,13,Breast Milk,,
891,01:48:07 10-20-2014,02:32:27 10-20-2014,Left Breast,,,,44,Breast Milk,,
890,01:26:59 10-20-2014,01:44:20 10-20-2014,Right Breast,,,,17,Breast Milk,,
889,18:49:15 10-19-2014,19:11:14 10-19-2014,Left Breast,,,,21,Breast Milk,,
888,18:33:49 10-19-2014,18:47:59 10-19-2014,Right Breast,,,,14,Breast Milk,,
887,18:14:30 10-19-2014,18:26:34 10-19-2014,Left Breast,,,,12,Breast Milk,,
886,17:45:24 10-19-2014,18:07:01 10-19-2014,Right Breast,,,,21,Breast Milk,,
885,16:00:52 10-19-2014,16:16:10 10-19-2014,Left Breast,,,,15,Breast Milk,,
884,14:34:46 10-19-2014,14:53:01 10-19-2014,Right Breast,,,,18,Breast Milk,,
883,12:30:43 10-19-2014,12:44:09 10-19-2014,Right Breast,,,,13,Breast Milk,,
882,12:12:09 10-19-2014,12:21:28 10-19-2014,Left Breast,,,,9,Breast Milk,,
881,09:56:37 10-19-2014,10:01:48 10-19-2014,Left Breast,,,,5,Breast Milk,,
880,09:25:59 10-19-2014,09:53:42 10-19-2014,Right Breast,,,,27,Breast Milk,,
879,06:44:55 10-19-2014,06:53:51 10-19-2014,Right Breast,,,,8,Breast Milk,,
878,06:19:59 10-19-2014,06:43:21 10-19-2014,Left Breast,,,,23,Breast Milk,,
877,03:09:45 10-19-2014,03:18:21 10-19-2014,Right Breast,,,,8,Breast Milk,,
876,19:13:00 10-18-2014,19:21:41 10-18-2014,Right Breast,,,,8,Breast Milk,,
